TermName,DistrictName,District_StateID,SchoolName,School_StateID,StudentID,Student_StateID,Subject,Course,GrowthMeasureYN,NormsReferenceData,WISelectedAYFall,WISelectedAYWinter,WISelectedAYSpring,WIPreviousAYFall,WIPreviousAYWinter,WIPreviousAYSpring,TestType,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,FallToFallProjectedGrowth,FallToFallObservedGrowth,FallToFallObservedGrowthSE,FallToFallMetProjectedGrowth,FallToFallConditionalGrowthIndex,FallToFallConditionalGrowthPercentile,FallToFallGrowthQuintile,FallToWinterProjectedGrowth,FallToWinterObservedGrowth,FallToWinterObservedGrowthSE,FallToWinterMetProjectedGrowth,FallToWinterConditionalGrowthIndex,FallToWinterConditionalGrowthPercentile,FallToWinterGrowthQuintile,FallToSpringProjectedGrowth,FallToSpringObservedGrowth,FallToSpringObservedGrowthSE,FallToSpringMetProjectedGrowth,FallToSpringConditionalGrowthIndex,FallToSpringConditionalGrowthPercentile,FallToSpringGrowthQuintile,WinterToWinterProjectedGrowth,WinterToWinterObservedGrowth,WinterToWinterObservedGrowthSE,WinterToWinterMetProjectedGrowth,WinterToWinterConditionalGrowthIndex,WinterToWinterConditionalGrowthPercentile,WinterToWinterGrowthQuintile,WinterToSpringProjectedGrowth,WinterToSpringObservedGrowth,WinterToSpringObservedGrowthSE,WinterToSpringMetProjectedGrowth,WinterToSpringConditionalGrowthIndex,WinterToSpringConditionalGrowthPercentile,WinterToSpringGrowthQuintile,SpringToSpringProjectedGrowth,SpringToSpringObservedGrowth,SpringToSpringObservedGrowthSE,SpringToSpringMetProjectedGrowth,SpringToSpringConditionalGrowthIndex,SpringToSpringConditionalGrowthPercentile,SpringToSpringGrowthQuintile,LexileScore,LexileMin,LexileMax,QuantileScore,QuantileMin,QuantileMax,Goal1Name,Goal1RitScore,Goal1StdErr,Goal1Range,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2StdErr,Goal2Range,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3StdErr,Goal3Range,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4StdErr,Goal4Range,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5StdErr,Goal5Range,Goal5Adjective,Goal6Name,Goal6RitScore,Goal6StdErr,Goal6Range,Goal6Adjective,Goal7Name,Goal7RitScore,Goal7StdErr,Goal7Range,Goal7Adjective,Goal8Name,Goal8RitScore,Goal8StdErr,Goal8Range,Goal8Adjective,TypicalFallToFallGrowth,TypicalFallToWinterGrowth,TypicalFallToSpringGrowth,TypicalWinterToWinterGrowth,TypicalWinterToSpringGrowth,TypicalSpringToSpringGrowth,ProjectedProficiencyStudy1,ProjectedProficiencyLevel1,ProjectedProficiencyStudy2,ProjectedProficiencyLevel2,ProjectedProficiencyStudy3,ProjectedProficiencyLevel3,ProjectedProficiencyStudy4,ProjectedProficiencyLevel4,ProjectedProficiencyStudy5,ProjectedProficiencyLevel5,ProjectedProficiencyStudy6,ProjectedProficiencyLevel6,ProjectedProficiencyStudy7,ProjectedProficiencyLevel7,ProjectedProficiencyStudy8,ProjectedProficiencyLevel8,ProjectedProficiencyStudy9,ProjectedProficiencyLevel9,ProjectedProficiencyStudy10,ProjectedProficiencyLevel10
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88371","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456720","06/26/2024","09:47:18","53","222","4.80","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1115L","1015L","1165L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88371","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275310","07/01/2024","09:38:01","58","226","4.83","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190L","1090L","1240L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88372","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456736","06/26/2024","12:28:11","48","209","4.83","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","865L","765L","915L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88373","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275315","06/26/2024","08:35:31","90","209","5.01","","","40","5.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","865L","765L","915L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88375","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275286","06/26/2024","12:28:07","76","216","4.73","","","47","5.2632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88376","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275300","06/26/2024","11:31:39","61","200","4.92","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690L","590L","740L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88377","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456727","06/26/2024","09:46:38","43","226","4.79","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190L","1090L","1240L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88377","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275291","07/01/2024","09:37:59","34","227","4.94","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1210L","1110L","1260L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88378","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275302","06/26/2024","09:46:41","59","233","4.89","","","45","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1325L","1225L","1375L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88379","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456744","06/26/2024","12:28:11","43","224","4.74","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1150L","1050L","1200L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88379","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275267","07/01/2024","12:23:24","39","226","4.76","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190L","1090L","1240L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88380","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275271","06/26/2024","12:27:17","95","212","4.89","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920L","820L","970L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88381","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456717","06/26/2024","12:27:14","51","214","4.70","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960L","860L","1010L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88381","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275289","07/01/2024","12:24:18","42","206","4.84","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","805L","705L","855L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88385","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456739","06/26/2024","08:37:21","33","198","5.09","","","30","15.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","650L","550L","700L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88386","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456731","06/26/2024","09:46:34","46","235","4.90","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1365L","1265L","1415L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88387","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456750","06/26/2024","12:28:16","43","222","4.84","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1115L","1015L","1165L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88387","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275252","07/01/2024","12:25:07","32","228","4.75","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1230L","1130L","1280L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88389","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275296","06/26/2024","12:27:14","55","216","4.89","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88391","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275278","06/26/2024","09:46:37","73","216","4.94","","","55","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88395","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456732","06/26/2024","11:31:43","12","189","5.42","","","25","15.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480L","380L","530L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88395","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275266","07/01/2024","11:29:52","11","170","6.62","","","15","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110L","10L","160L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88397","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456728","06/26/2024","09:46:43","47","223","4.81","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1135L","1035L","1185L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88398","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456752","06/26/2024","11:43:44","29","210","4.75","","","42","10.5263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","880L","780L","930L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88398","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275301","07/01/2024","12:22:42","33","223","4.93","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1135L","1035L","1185L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88400","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456743","06/26/2024","12:27:13","28","201","4.84","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","710L","610L","760L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88400","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275268","07/01/2024","12:23:01","27","187","4.97","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","440L","340L","490L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88401","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456726","06/26/2024","09:46:41","50","243","4.94","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1520L","1420L","1570L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88401","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275316","07/01/2024","09:38:01","37","238","4.90","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420L","1320L","1470L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88402","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275329","06/26/2024","11:32:08","64","226","4.76","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190L","1090L","1240L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88403","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456718","06/26/2024","09:46:40","48","229","4.86","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250L","1150L","1300L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88403","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275288","07/01/2024","09:38:06","63","242","4.95","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1500L","1400L","1550L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88405","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456725","06/26/2024","09:46:47","43","182","5.28","","","30","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","345L","245L","395L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88406","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456738","06/26/2024","09:47:46","38","215","4.86","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","980L","880L","1030L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88406","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275308","07/01/2024","09:38:04","30","210","4.99","","","58","5.2632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","880L","780L","930L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88409","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275259","07/01/2024","08:37:37","33","207","4.85","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825L","725L","875L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88410","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275269","06/26/2024","11:31:46","49","216","4.69","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88414","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275276","06/26/2024","12:27:14","63","222","4.87","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1115L","1015L","1165L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88415","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275294","07/01/2024","11:30:52","39","197","4.99","","","37","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","630L","530L","680L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88416","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456735","06/26/2024","08:35:32","28","197","4.90","","","42","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","630L","530L","680L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88417","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456747","06/26/2024","09:46:41","40","202","4.94","","","40","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730L","630L","780L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88419","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275298","07/01/2024","11:29:49","84","224","4.89","","","47","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1150L","1050L","1200L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88420","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275311","06/26/2024","11:31:40","65","220","4.98","","","45","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1075L","975L","1125L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88421","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456714","06/26/2024","08:35:34","58","236","4.86","","","60","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1385L","1285L","1435L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88421","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275249","07/01/2024","08:36:26","55","249","4.82","","","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1635L","1535L","1685L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88424","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275285","06/26/2024","09:46:35","65","220","4.79","","","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1075L","975L","1125L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88425","","Language Arts","Reading","TRUE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","948456741","06/26/2024","08:35:33","37","208","4.91","","","42","15.7895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","845L","745L","895L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Summer 2023-2024","Green Dot Public Schools - CA","","Jackie Robinson","","88425","","Language Arts","Reading","FALSE","2020","","","","","","","Survey","Screening: Reading 6+ 1.1 (with Screen Reader Compatibility)","956275314","07/01/2024","08:38:57","17","188","5.09","","","30","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460L","360L","510L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
